Posting Date,Transaction Date,Amount,Credit Debit Indicator,type,Type Group,Reference,Instructed Currency,Currency Exchange Rate,Instructed Amount,Description,Category,Check Serial Number,Card Ending
05/06/2024,05/03/2024,30.98,Debit,POS,POS,,,,,Belmont Station,Groceries,,
05/06/2024,05/05/2024,26.25,Debit,POS,POS,,,,,Venmo Inc,Clothing/Shoes,,
05/06/2024,05/03/2024,18.47,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
05/06/2024,05/03/2024,15.99,Debit,POS,POS,,,,,Apple,Electronics,,
05/06/2024,05/05/2024,13.00,Debit,POS,POS,,,,,Debit- XX 7898 Sq *fomo Chicken Portland OR,Restaurants/Dining,,
05/06/2024,05/03/2024,7.28,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
05/06/2024,05/02/2024,4.95,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
05/06/2024,05/06/2024,52.50,Credit,Deposit,Deposit,,,,,Draftkings Deposit,Deposits,,
05/06/2024,05/06/2024,20.00,Credit,ACH Credit,ACH Credit,,,,,Transfer from Venmo,Transfers,9100001,
05/03/2024,05/02/2024,20.95,Debit,POS,POS,,,,,Seasweets Poke,Restaurants/Dining,,
05/03/2024,05/02/2024,20.14,Debit,POS,POS,,,,,Debit- XX 7898 Rocket 5459 Portland US,Other Expenses,,
05/03/2024,05/02/2024,12.59,Debit,POS,POS,,,,,Debit- XX 7898 Rocket 5459 Portland US,Other Expenses,,
05/03/2024,05/02/2024,8.96,Debit,POS,POS,,,,,Debit- XX 7898 Rocket 5459 Portland US,Other Expenses,,
05/02/2024,05/02/2024,1505.99,Debit,ACH Debit,ACH Debit,,,,,- Pl*anchornwprope Web Pmts XX2468,Rent,11192468,
05/02/2024,05/02/2024,63.04,Debit,ACH Debit,ACH Debit,,,,,Payment to Portland General Electric,Utilities,9100001,
05/02/2024,05/02/2024,43.78,Debit,ACH Debit,ACH Debit,,,,,Payment to Chase,Credit Card Payments,2100002,
05/02/2024,05/01/2024,138.41,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
05/02/2024,05/01/2024,9.99,Debit,POS,POS,,,,,Riot Games,Entertainment,,
05/02/2024,05/01/2024,7.79,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
05/02/2024,05/02/2024,5.99,Debit,POS,POS,,,,,Spotify,Entertainment,,
05/01/2024,04/30/2024,14.30,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
05/01/2024,04/30/2024,7.58,Debit,POS,POS,,,,,Debit- XX 7898 Rocket 5459 Portland US,Other Expenses,,
05/01/2024,04/30/2024,3.75,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
04/30/2024,04/30/2024,0.04,Credit,Credit,Credit,,,,,Interest Income,Interest,,
04/30/2024,04/30/2024,395.10,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
04/30/2024,04/29/2024,7.85,Debit,POS,POS,,,,,Debit- XX 7898 Cocina Chopollos Llc Portland OR US,Restaurants/Dining,,
04/30/2024,04/30/2024,7.44,Debit,POS,POS,,,,,Chevron,Gasoline/Fuel,,
04/30/2024,04/30/2024,2.99,Debit,POS,POS,,,,,Debit- XX 7898 Rocket 5459 Portland US,Other Expenses,,
04/30/2024,04/30/2024,1000.00,Debit,ACH Debit,ACH Debit,,,,,ACH Debit - Channer Bok,Other Expenses,9999999999,
04/30/2024,04/30/2024,1000.00,Credit,ACH Credit,ACH Credit,,,,,Deposit Ump Ext Transfer External F,Deposits,12320505,
04/29/2024,04/27/2024,40.00,Debit,POS,POS,,,,,Debit- XX 7898 Ground Breaker Bre Portland OR,Restaurants/Dining,,
04/29/2024,04/26/2024,16.63,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
04/29/2024,04/26/2024,8.75,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
04/29/2024,04/28/2024,7.00,Debit,POS,POS,,,,,Debit- XX 7898 Tst* Dear Sandy Portland OR,Restaurants/Dining,,
04/29/2024,04/27/2024,4.29,Debit,POS,POS,,,,,Debit- XX 7898 Rocket 5459 Portland US,Other Expenses,,
04/29/2024,04/28/2024,2.99,Debit,POS,POS,,,,,Apple,Electronics,,
04/29/2024,04/29/2024,2161.01,Credit,ACH Credit,ACH Credit,,,,,Department Of Veteran Affairs Deposit,Deposits,11103600,
04/29/2024,04/29/2024,1589.70,Credit,ACH Credit,ACH Credit,,,,,Salary/Regular Income from U.s. Dept. Of Veterans Affairs,Paychecks/Salary,11173693,
04/29/2024,04/28/2024,0.20,Credit,Credit,Credit,,,,,Apple,Electronics,,
04/26/2024,04/26/2024,11.94,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
04/26/2024,04/25/2024,14.94,Debit,POS,POS,,,,,Debit- XX 7898 Rocket 5459 Portland US,Other Expenses,,
04/26/2024,04/25/2024,4.95,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
04/25/2024,04/25/2024,123.00,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
04/25/2024,04/25/2024,100.00,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
04/25/2024,04/24/2024,27.00,Debit,POS,POS,,,,,Debit- XX 7898 Ls Meat For Cats A XX6971 OR,Groceries,,
04/25/2024,04/23/2024,18.75,Debit,POS,POS,,,,,Debit- XX 7898 Tst* Fire On The M Portland OR,Restaurants/Dining,,
04/25/2024,04/24/2024,7.85,Debit,POS,POS,,,,,Debit- XX 7898 Cocina Chopollos L Portland OR,Restaurants/Dining,,
04/23/2024,04/22/2024,20.82,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
04/23/2024,04/23/2024,107.92,Credit,ACH Credit,ACH Credit,,,,,Deposit Ump Ext Transfer External F,Deposits,12320505,
04/22/2024,04/22/2024,85.00,Debit,ACH Debit,ACH Debit,,,,,Payment to Comcast,Cable/Satellite Services,2100002,
04/19/2024,04/19/2024,154.23,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
04/18/2024,04/18/2024,98.25,Credit,Deposit,Deposit,,,,,Real Time Deposit: VENMO,Transfers,,
04/17/2024,04/16/2024,100.00,Debit,POS,POS,,,,,Transfer to Venmo,Transfers,,
04/16/2024,04/15/2024,108.00,Debit,POS,POS,,,,,Transfer to Venmo,Transfers,,
04/16/2024,04/13/2024,9.50,Debit,POS,POS,,,,,Beulahland,Clothing/Shoes,,
04/15/2024,04/15/2024,45.00,Debit,ACH Debit,ACH Debit,,,,,Draftkings,Entertainment,2121489,
04/15/2024,04/15/2024,15.00,Debit,ACH Debit,ACH Debit,,,,,Draftkings,Entertainment,2121489,
04/15/2024,04/14/2024,60.00,Debit,POS,POS,,,,,Venmo Inc,Clothing/Shoes,,
04/15/2024,04/13/2024,44.10,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
04/15/2024,04/13/2024,18.59,Debit,POS,POS,,,,,Belmont Station,Groceries,,
04/15/2024,04/13/2024,8.96,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/15/2024,04/14/2024,8.50,Debit,POS,POS,,,,,Debit- XX 3286 Holman's Hello Inn Portland OR,Groceries,,
04/15/2024,04/13/2024,8.00,Debit,POS,POS,,,,,Debit- XX 3286 Holman's Hello Inn Portland OR,Groceries,,
04/15/2024,04/12/2024,6.80,Debit,POS,POS,,,,,Debit- XX 3286 Ls Meat For Cats A XX6971 OR,Groceries,,
04/15/2024,04/12/2024,4.72,Debit,POS,POS,,,,,Debit- XX 3286 Sq *soro Soro Coff Portland OR,Restaurants/Dining,,
04/15/2024,04/15/2024,63.95,Credit,Deposit,Deposit,,,,,Draftkings Deposit,Deposits,,
04/15/2024,04/15/2024,45.00,Credit,ACH Credit,ACH Credit,,,,,Transfer from Venmo,Transfers,9100001,
04/15/2024,04/15/2024,42.59,Credit,Deposit,Deposit,,,,,Draftkings Deposit,Deposits,,
04/12/2024,04/11/2024,7.08,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/11/2024,04/11/2024,19.00,Debit,ACH Debit,ACH Debit,,,,,Draftkings,Entertainment,2121489,
04/11/2024,04/10/2024,68.24,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
04/11/2024,04/11/2024,250.00,Credit,ACH Credit,ACH Credit,,,,,Salary/Regular Income from U.s. Dept. Of Veterans Affairs,Paychecks/Salary,11173693,
04/10/2024,04/09/2024,20.03,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/10/2024,04/09/2024,15.00,Debit,POS,POS,,,,,Joe's Burgers,Restaurants/Dining,,
04/10/2024,04/09/2024,10.46,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/10/2024,04/09/2024,9.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
04/10/2024,04/09/2024,3.45,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
04/09/2024,04/08/2024,35.90,Debit,POS,POS,,,,,Etsy,General Merchandise,,
04/09/2024,04/08/2024,7.85,Debit,POS,POS,,,,,Debit- XX 3286 Cocina Chopollos L Portland OR,Restaurants/Dining,,
04/09/2024,04/08/2024,6.70,Debit,POS,POS,,,,,Debit- XX 3286 Sunnys Espresso An Portland OR,Restaurants/Dining,,
04/08/2024,04/05/2024,81.97,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
04/08/2024,04/06/2024,19.41,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
04/08/2024,04/06/2024,18.28,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/08/2024,04/05/2024,11.95,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/08/2024,04/07/2024,3.25,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
04/05/2024,04/05/2024,151.86,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
04/05/2024,04/05/2024,10.54,Debit,ACH Debit,ACH Debit,,,,,Transfer to PayPal,Transfers,2100002,
04/05/2024,04/05/2024,131.45,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
04/05/2024,04/04/2024,13.10,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
04/05/2024,04/04/2024,4.45,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
04/04/2024,04/03/2024,50.76,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
04/04/2024,04/03/2024,7.85,Debit,POS,POS,,,,,Debit- XX 3286 Cocina Chopollos L Portland OR,Restaurants/Dining,,
04/04/2024,04/03/2024,7.45,Debit,POS,POS,,,,,Debit- XX 3286 Sunnys Espresso An Portland OR,Restaurants/Dining,,
04/04/2024,04/03/2024,0.99,Debit,POS,POS,,,,,Apple,Electronics,,
04/03/2024,04/02/2024,5.75,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
04/03/2024,04/02/2024,0.95,Debit,POS,POS,,,,,Portland Parking,Travel,,
04/02/2024,04/02/2024,1505.99,Debit,ACH Debit,ACH Debit,,,,,- Pl*anchornwprope Web Pmts XX2468,Rent,11192468,
04/02/2024,04/02/2024,95.52,Debit,ACH Debit,ACH Debit,,,,,Payment to Portland General Electric,Utilities,9100001,
04/02/2024,04/02/2024,22.32,Debit,ACH Debit,ACH Debit,,,,,Payment to Chase,Credit Card Payments,2100002,
04/02/2024,04/01/2024,9.99,Debit,POS,POS,,,,,Crunchyroll,Entertainment,,
04/02/2024,04/01/2024,4.85,Debit,POS,POS,,,,,Debit- XX 3286 Sunnys Espresso An Portland OR,Restaurants/Dining,,
04/01/2024,03/30/2024,25.35,Debit,POS,POS,,,,,Debit- XX 3286 Your Side Chicks Portland OR,Restaurants/Dining,,
04/01/2024,03/29/2024,20.05,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/01/2024,03/29/2024,11.20,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
04/01/2024,03/31/2024,10.99,Debit,POS,POS,,,,,Spotify,Entertainment,,
04/01/2024,03/29/2024,10.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
04/01/2024,03/31/2024,8.96,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/01/2024,03/29/2024,2.99,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
04/01/2024,03/30/2024,2.00,Debit,POS,POS,,,,,Debit- XX 3286 Sq *amedia Portland OR,Clothing/Shoes,,
04/01/2024,03/28/2024,1.00,Debit,POS,POS,,,,,Veterans Canteen Service,General Merchandise,,
04/01/2024,03/31/2024,0.95,Debit,POS,POS,,,,,Portland Parking,Travel,,
04/01/2024,03/30/2024,25.35,Credit,Credit,Credit,,,,,Adjustment - Cr Your Side Chicks Portland OR,Refunds/Adjustments,,
03/29/2024,03/29/2024,0.05,Credit,Credit,Credit,,,,,Interest Income,Interest,,
03/29/2024,03/29/2024,107.00,Debit,POS,POS,,,,,Transfer to Venmo,Transfers,,
03/29/2024,03/28/2024,36.14,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
03/29/2024,03/28/2024,16.50,Debit,POS,POS,,,,,New Cascadia Tradition,Restaurants/Dining,,
03/29/2024,03/28/2024,6.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
03/28/2024,03/27/2024,16.50,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
03/28/2024,03/27/2024,8.00,Debit,POS,POS,,,,,Debit- XX 3286 Parchment-univ Doc XX-1646 AZ,Education,,
03/28/2024,03/27/2024,6.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
03/28/2024,03/27/2024,6.00,Debit,POS,POS,,,,,Debit- XX 3286 Subscribestar XX6964 WY,Other Expenses,,
03/28/2024,03/27/2024,5.97,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/28/2024,03/28/2024,2161.01,Credit,ACH Credit,ACH Credit,,,,,Department Of Veteran Affairs Deposit,Deposits,11103600,
03/28/2024,03/28/2024,909.65,Credit,ACH Credit,ACH Credit,,,,,Salary/Regular Income from U.s. Dept. Of Veterans Affairs,Paychecks/Salary,11173693,
03/27/2024,03/27/2024,11.94,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
03/27/2024,03/26/2024,6.99,Debit,POS,POS,,,,,Netflix,Entertainment,,
03/26/2024,03/25/2024,50.31,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
03/26/2024,03/25/2024,20.00,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/26/2024,03/25/2024,14.45,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
03/26/2024,03/25/2024,9.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
03/26/2024,03/26/2024,5.99,Debit,POS,POS,,,,,Debit- XX 3286 Ott* Dropout Httpswww.drop CA,Online Services,,
03/25/2024,03/23/2024,53.55,Debit,POS,POS,,,,,Debit- XX 3286 Voicebox Se Portland OR,Online Services,,
03/25/2024,03/24/2024,52.90,Debit,POS,POS,,,,,Schilling,Online Services,,
03/25/2024,03/22/2024,21.56,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/25/2024,03/24/2024,8.58,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/25/2024,03/24/2024,4.80,Debit,POS,POS,,,,,Portland Parking,Travel,,
03/25/2024,03/23/2024,4.59,Debit,POS,POS,,,,,Plaid Pantry,Groceries,,
03/25/2024,03/24/2024,0.95,Debit,POS,POS,,,,,Portland Parking,Travel,,
03/25/2024,03/22/2024,0.95,Debit,POS,POS,,,,,Portland Parking,Travel,,
03/25/2024,03/23/2024,24.57,Credit,Credit,Credit,,,,,Adjustment - Cr Venmo*bok Channer Visa Direct NY US,Refunds/Adjustments,,
03/22/2024,03/21/2024,69.99,Debit,POS,POS,,,,,Sony Playstation Network,Entertainment,,
03/22/2024,03/21/2024,20.00,Debit,POS,POS,,,,,United Pacific Network,Gasoline/Fuel,,
03/22/2024,03/21/2024,16.50,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M XX-9464 OR,Restaurants/Dining,,
03/22/2024,03/21/2024,12.59,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/22/2024,03/21/2024,10.60,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
03/22/2024,03/21/2024,2.59,Debit,POS,POS,,,,,United Pacific Network,Gasoline/Fuel,,
03/22/2024,03/21/2024,0.70,Debit,POS,POS,,,,,Portland Parking,Travel,,
03/22/2024,03/22/2024,102.95,Credit,ACH Credit,ACH Credit,,,,,Deposit Ump Ext Transfer External F,Deposits,12320505,
03/21/2024,03/21/2024,85.00,Debit,ACH Debit,ACH Debit,,,,,Payment to Comcast,Cable/Satellite Services,2100002,
03/21/2024,03/20/2024,5.45,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
03/20/2024,03/19/2024,25.22,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
03/20/2024,03/19/2024,9.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
03/20/2024,03/19/2024,6.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
03/20/2024,03/20/2024,250.00,Credit,ACH Credit,ACH Credit,,,,,Salary/Regular Income from U.s. Dept. Of Veterans Affairs,Paychecks/Salary,11173693,
03/19/2024,03/18/2024,11.87,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/19/2024,03/18/2024,11.49,Debit,POS,POS,,,,,Carquest,Automotive Expenses,,
03/18/2024,03/17/2024,80.79,Debit,POS,POS,,,,,Trader Joe's,Groceries,,
03/18/2024,03/15/2024,31.98,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
03/18/2024,03/15/2024,30.20,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
03/18/2024,03/17/2024,27.90,Debit,POS,POS,,,,,Debit- XX 3286 Sq *larch Llc Dba Troutdale OR,Clothing/Shoes,,
03/18/2024,03/15/2024,21.00,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M XX-9464 OR,Restaurants/Dining,,
03/18/2024,03/15/2024,20.00,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/18/2024,03/16/2024,20.00,Debit,POS,POS,,,,,Debit- XX 3286 Www.thaipe* Thai P Www.thaipeaco OR,Restaurants/Dining,,
03/18/2024,03/15/2024,11.00,Debit,POS,POS,,,,,Franks A Lot,Restaurants/Dining,,
03/18/2024,03/17/2024,9.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
03/18/2024,03/14/2024,5.45,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
03/18/2024,03/15/2024,2.99,Debit,POS,POS,,,,,Payment to Skype,Telephone Services,,
03/18/2024,03/16/2024,0.95,Debit,POS,POS,,,,,Portland Parking,Travel,,
03/15/2024,03/13/2024,3.85,Debit,POS,POS,,,,,Veterans Canteen Service,General Merchandise,,
03/14/2024,03/13/2024,20.07,Debit,POS,POS,,,,,Debit- XX 3286 Sq *kyra's Bake Sh Lake Oswego OR,Restaurants/Dining,,
03/14/2024,03/13/2024,9.26,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/13/2024,03/13/2024,100.00,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
03/13/2024,03/12/2024,14.45,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
03/11/2024,03/11/2024,14.00,Debit,ACH Debit,ACH Debit,,,,,Draftkings,Entertainment,2121489,
03/11/2024,03/11/2024,13.00,Debit,ACH Debit,ACH Debit,,,,,Draftkings,Entertainment,2121489,
03/11/2024,03/11/2024,43.00,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
03/11/2024,03/10/2024,33.08,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
03/11/2024,03/08/2024,29.68,Debit,POS,POS,,,,,Burgerville,Restaurants/Dining,,
03/11/2024,03/08/2024,27.10,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
03/11/2024,03/10/2024,19.00,Debit,POS,POS,,,,,Debit- XX 3286 Sq *texicano Portland OR,Restaurants/Dining,,
03/11/2024,03/07/2024,18.58,Debit,POS,POS,,,,,Jersey Mike's Subs,Restaurants/Dining,,
03/11/2024,03/08/2024,12.65,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/11/2024,03/11/2024,62.75,Credit,Deposit,Deposit,,,,,Draftkings Deposit,Deposits,,
03/08/2024,03/08/2024,25.00,Debit,ACH Debit,ACH Debit,,,,,- Psu Cashier Cashnet XX0103,ATM/Cash Withdrawals,4100103,
03/08/2024,03/07/2024,20.50,Debit,POS,POS,,,,,Bamboo Sushi,Restaurants/Dining,,
03/08/2024,03/07/2024,9.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
03/08/2024,03/06/2024,2.85,Debit,POS,POS,,,,,Veterans Canteen Service,General Merchandise,,
03/07/2024,03/06/2024,19.99,Debit,POS,POS,,,,,Riot Games,Entertainment,,
03/07/2024,03/06/2024,13.25,Debit,POS,POS,,,,,Debit- XX 3286 New Cascadia Tradi Portland OR,Other Expenses,,
03/06/2024,03/06/2024,151.86,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
03/06/2024,03/06/2024,10.54,Debit,ACH Debit,ACH Debit,,,,,Transfer to PayPal,Transfers,2100002,
03/06/2024,03/05/2024,4.75,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
03/06/2024,03/05/2024,0.95,Debit,POS,POS,,,,,Portland Parking,Travel,,
03/05/2024,03/05/2024,261.68,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
03/05/2024,03/05/2024,70.00,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
03/05/2024,03/04/2024,20.07,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/05/2024,03/04/2024,8.96,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
03/04/2024,03/04/2024,1505.99,Debit,ACH Debit,ACH Debit,,,,,- Pl*anchornwprope Web Pmts XX2468,Rent,11192468,
03/04/2024,03/04/2024,123.93,Debit,ACH Debit,ACH Debit,,,,,Payment to Portland General Electric,Utilities,9100001,
03/04/2024,03/02/2024,122.45,Debit,POS,POS,,,,,Trader Joe's,Groceries,,
03/04/2024,03/02/2024,30.00,Debit,POS,POS,,,,,Debit- XX 3286 Ground Breaker Bre Portland OR,Restaurants/Dining,,
03/04/2024,03/01/2024,27.61,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
03/04/2024,03/01/2024,21.60,Debit,POS,POS,,,,,Debit- XX 3286 Sq *salvi Pdx At G Portland OR,Clothing/Shoes,,
03/04/2024,03/01/2024,9.99,Debit,POS,POS,,,,,Crunchyroll,Entertainment,,
03/04/2024,03/01/2024,5.45,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
03/04/2024,03/03/2024,0.99,Debit,POS,POS,,,,,Apple,Electronics,,
03/01/2024,03/01/2024,109.00,Debit,POS,POS,,,,,Transfer to Venmo,Transfers,,
03/01/2024,02/29/2024,14.10,Debit,POS,POS,,,,,Franks A Lot,Restaurants/Dining,,
03/01/2024,02/29/2024,10.99,Debit,POS,POS,,,,,Spotify,Entertainment,,
03/01/2024,02/29/2024,5.97,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
02/29/2024,02/29/2024,0.04,Credit,Credit,Credit,,,,,Interest Income,Interest,,
02/28/2024,02/28/2024,2161.01,Credit,ACH Credit,ACH Credit,,,,,Salary/Regular Income from Department Of Veteran Affairs,Paychecks/Salary,11103600,
02/28/2024,02/28/2024,1186.50,Credit,ACH Credit,ACH Credit,,,,,Salary/Regular Income from U.s. Dept. Of Veterans Affairs,Paychecks/Salary,11173693,
02/27/2024,02/27/2024,11.94,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
02/27/2024,02/26/2024,6.99,Debit,POS,POS,,,,,Netflix,Entertainment,,
02/26/2024,02/26/2024,5.99,Debit,POS,POS,,,,,Debit- XX 3286 Ott* Dropout Httpswww.drop CA,Online Services,,
02/22/2024,02/15/2024,4.75,Debit,POS,POS,,,,,Coco Donuts,Restaurants/Dining,,
02/21/2024,02/21/2024,85.00,Debit,ACH Debit,ACH Debit,,,,,Payment to Comcast,Cable/Satellite Services,2100002,
02/21/2024,02/21/2024,35.00,Credit,ACH Credit,ACH Credit,,,,,Deposit Ump Ext Transfer External F,Deposits,12320505,
02/20/2024,02/17/2024,31.20,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Mox Boarding Portland OR,Restaurants/Dining,,
02/20/2024,02/16/2024,14.75,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M Portland OR,Restaurants/Dining,,
02/20/2024,02/17/2024,8.00,Debit,POS,POS,,,,,Sweet Hereafter,Restaurants/Dining,,
02/20/2024,02/16/2024,5.97,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
02/20/2024,02/16/2024,4.25,Debit,POS,POS,,,,,Debit- XX 3286 Sq *honey Latte Ca Portland OR,Restaurants/Dining,,
02/20/2024,02/16/2024,3.40,Debit,POS,POS,,,,,Meat For Cats And Dogs,Pets/Pet Care,,
02/20/2024,02/15/2024,2.99,Debit,POS,POS,,,,,Payment to Skype,Telephone Services,,
02/20/2024,02/20/2024,16.35,Credit,Credit,Credit,,,,,Reward Redemption,Rewards,,
02/16/2024,02/15/2024,20.00,Debit,POS,POS,,,,,Debit- XX 76 - Dba Milwaukie Portland OR,Gasoline/Fuel,,
02/16/2024,02/15/2024,12.05,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
02/15/2024,02/15/2024,400.00,Debit,POS,POS,,,,,Venmo Inc,Online Services,,
02/15/2024,02/14/2024,2.50,Debit,POS,POS,,,,,Debit- XX 3286 Csc Servicework Portland OR,Gasoline/Fuel,,
02/14/2024,02/13/2024,23.43,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
02/13/2024,02/12/2024,2.50,Debit,POS,POS,,,,,Debit- XX 3286 Csc Servicework Portland OR,Gasoline/Fuel,,
02/12/2024,02/09/2024,60.50,Debit,POS,POS,,,,,Rum Club,Restaurants/Dining,,
02/12/2024,02/11/2024,38.68,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
02/12/2024,02/09/2024,24.57,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
02/12/2024,02/10/2024,16.50,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M Portland OR,Restaurants/Dining,,
02/12/2024,02/09/2024,8.50,Debit,POS,POS,,,,,Beulahland,Clothing/Shoes,,
02/12/2024,02/11/2024,5.97,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
